表3-33全国各民族分年龄的死亡人口数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  34,    30 910,    18 275,    12 635,    144.64,    27 945,    16 602,    1 1 343,    146.36,    140,    79,    61,    129.51,    204,    122,    82,    148.78,,,  34,    162,    83,    79,    105.06,    313,    130,    183,    71.04,    262,    145,    117,  123.93,    231,    124,    107, 115.89,    490,    299,    191,  156.54,,,  34,    113,    72,    41,    175.61,    62,    42,    20,    210.00,    250,    150,    100,  150．00,    80,    48,    32,  150.00,    66,    42,    24,  175.00,,,  33,    49,    31,    18,    172.22,    188,    97,    91,    106.59,    60,    31,    29,  106.90,    59,    32,    27,  118.52,    19,    12,    7,  171.43,,,  34,    20,    13,    7,    185.71,    35,    21,    14,    150.00,    21,    10,    11,    90.91,    18,    14,    4,  350.00,-,-,-,-,,,  34,    17,    7,    10,    70.00,    13,    7,    6,    116.67,    12,    7,    5,  140.00,    13,    7,    6,  116.67,    4,    2,    2,  100.00,,,  34,    4,    2,    2,    100．00,    10,        7,    3,  233.33,    4,    2,    2,  100.00,    2,    2,     -,    0.00,    8,    6,    2, 300.00,,,  34,    4,-,    4,-,    1,-,    1,-,-,-,-,-,    11,    8,    3,  266.67,    4,    3,    1, 300．00,,,  34,-,-,-,-,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,,,  34,-,-,-,-,    2,    2,-,-,-,-,-,-,-,-,-,-,    1,-,    1,-,,,  33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
35-39岁,    166 384,    99 907,    66 477,    150.29,    150 787,    90 796,    59 991,    1 51.35,    778,    470,    308,    1 52.60,    1 076,    620,    456,    135.96,,,35-39岁,    997,    522,    475,    109.89,    1 321,    573,    748,    76.60,    1 342,    775,    567,  136.68,    1 267,    744,    523, 142.26,    2 655,    1 723,    932,  184.87,,,35-39岁,    495,    265,    230,    115.22,    414,    281,    133,    211.28,    1 156,    763,    393,  194.15,  408,    223,    185,  120.54,    410,    261,    149,  175.17,,,  34,    50,    27,    23,    117.39,    197,    112,    85,    131.76,    47,    31,    16,  193.75,    41,    19,    22,  86.36,    26,    14,    12,  116.67,,,35-39岁,    179,    111,    68,    163.24,    131,    63,    68,    92.65,    103,    51,    52,    98.08,    85,    51,    34,  150.00,-,-,-,-,,,35-39岁,    104,    56,    48,    116.67,    51,    37,    14,    264.29,    38,    19,    19,  100.00,    53,    33,    20,  165.00,    27,    15,    12,  125.00,,,35-39岁,    31,    16,    15,    106.67,    34,    22,    12,  183.33,    52,    38,    14,  271.43,    17,    11,    6,  183.33,    38,    24,    14, 171.43,,,35-39岁,    21,    13,    8,    162.50,    12,    6,    6,  100．00,    7,    3,    4,  75.00,    81,    53,    28,  189.29,    23,    14,    9, 155.56,,,35-39岁,    4,    3,    1,    300．00,    7,    3,    4,    75．00,    8,   2,    6,    33.33,    6,    4,    2,  200.00,    4,    3,    1,  300.00,,,35-39岁,    1,-,    1,-,    6,    2,    4,    50．00,    2,    1,    1,  100.00,    1,    1,-,-,    4,2,    2,  100.00,,,  34,    1,    1,-,-,-,-,-,-,    3,    1,    2,  50.00,-,-,-,-,    1,-,    1,-,,
  35,34 176,20 282,13 894,145.98,30 819,18 384,12 435,147.84,172,103,69,149.28,248,143,105,136.19,,,  35,    194,    86,    108,    79.63,    284,    122,    162,    75.31,    280,    149,    131,  113.74,    294,    183,    111, 164.86,    593,    396,    197,  201.02,,,  35,    106,    49,    57,    85.96,    86,    50,    36,    138.89,    242,    144,    98,  146.94,    73,    34,    39,    87.18,    80,    52,    28,  185.71,,,35-39岁,    235,    133,    102,    130.39,    1 156,    688,    468,    147．01,    238,    129,    109,  118.35,    275,    138,    137,  100.73,    122,    69,    53,  130.19,,,  35,    25,    12,    13,    92.31,    34,    20,    14,    142.86,    18,    7,    11,    63.64,    22,    13,    9,  144.44,-,-,-,-,,,  35,    15,    6,    9,    66.67,    10,    6,    4,    150.00,    6,    6,    -,    -,    11,    4,    7,    57.14,    8,    3,    5,  60.00,,,  35,    6,    3,    3,    100.00,    5,    3,    2,  150.00,    10,    7,    3,  233.33,    4,    2,    2,  100.00,    8,    8,    -,    0.00,,,  35,    3,    2,    1,    200.00,    5,    2,    3,66.67,-,-,-,-,    17,    10,    7,  142.86,    5,    3,   2, 150.00,,,  35,    1,    1,-,-,-,-,-,-,    2,-,    2,-,    1,    1,-,-,-,-,-,-,,,  35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,35-39岁,-,-,-,-,-,-,-,-,   2,    2,-,-,    4,    2,    2,  100.00,-,-,-,-,,
  36,    32 859,    19 758,    13 101,    150.81,    29 780,    17 949,    11 831,    151.71,    141,    94,    47,    200.00,    229,    124,    105,    118.10,,,  36,    204,    110,    94,    117.02,    197,    78,    119,    65.55,    294,    178,    116,  153.45,    260,    149,    111, 134.23,    523,    348,    175,  198.86,,,  36,    95,    49,    46,    106.52,    76,    52,    24,    216.67,    245,    161,    84,  191.67,    105,    59,    46,  128.26,    76,    42,    34,  123.53,,,  35,    50,    27,    23,    117.39,    287,    159,    128,    124.22,    47,    21,    26,    80.77,    53,    29,    24,  120.83,    29,    19,    10,  190.00,,,  36,    43,    25,    18,    138.89,    23,    1 1,    12,    91.67,    16,    5,    1 1,    45.45,    13,    8,    5,  160.00,-,-,-,-,,,  36,    20,    12,    8,    150.00,    12,    10,    2,    500.00,    11,    5,    6,  83.33,    7,    6,    1,  600.00,    1,    1,    -,   -,,,  36,    3,    2,    1,    200.00,    6,    3,    3,  100．00,    9,    6,    3,  200.00,    7,    4,    3,  133.33,    6,    2,    4,  50.00,,,  36,    3,    1,    2,    50．00,    2,    1,    1,  100．00,    1,    1,-,-,    10,    8,    2,  400.00,    3,    3,-,-,,,  36,    1,    1,-,-,    3,    1,    2,    50.00,    1,-,    1,-,-,-,-,-,-,-,-,-,,,  36,-,-,-,-,    1,    1,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,  35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  37,    34 475,    20 711,    13 764,    150.47,    31 374,    18 870,    12 504,    150.91,    152,    96,    56,    171.43,    216,    124,    92,    134.78,,,  37,    193,    100,    93,    107.53,    217,    96,    121,    79.34,    283,    171,    112,  152.68,    246,    139,    107, 129.91,    488,    316,    172,  183.72,,,  37,    106,    63,    43,    146.51,    78,    54,    24,    225.00,    226,    150,    76,  197.37,    89,    50,    39,  128.21,    96,    64,    32,  200.00,,,  36,    38,    19,    19,    100．00,    228,    137,    91,    150.55,    51,    30,    21,  142.86,    69,    33,    36,    91.67,    17,    9,    8,  112.50,,,  37,    44,    31,    13,    238.46,    27,    11,    16,    68.75,    16,    10,    6,  166.67,    23,    13,    10,  130.00,-,-,-,-,,,  37,    19,    12,    7,    171.43,    9,    8,    1,    800.00,    7,    3,    4,  75．00,    16,    9,    7,  128.57,    7,    4,    3,  133.33,,,  37,    11,    3,    8,    37.50,    10,    8,    2,  400.00,    11,    9,    2,  450.00,    2,    2,-,    0.00,    13,    6,    7,  86.71,,,  37,    4,    2,    2,  100.00,    3,    2,    1,  200.00,    1,    1,-,-,    18,    11,    7,  157.14,    10,    6,    4, 150.00,,,  37,-,-,-,-,    3,    1,    2,    50．00,    1,    1,-,-,    2,    1,    1,  100.00,-,-,-,-,,,  37,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,    1,    1,-,-,,,  36,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,
  38,    31 446,    18 842,    12 604,    149.49,    28 702,    17 235,    11 467,    150.30,    153,    86,    67,    128.36,    172,    105,    67,    156.72,,,  38,    176,    93,    83,    112.05,    194,    87,    107,    81.31,    225,    113,    112,  100.89,    227,    143,    84, 170.24,    482,    291,    191,  152.36,,,  38,    89,    45,    44,    102.27,    87,    67,    20,    335.00,    227,    158,    69,  228.99,    73,    46,    27,  170.37,    75,    48,    27,  177.78,,,  37,    55,    36,    19,    189.47,    233,    142,    91,    156.04,    55,    29,    26,  111.54,    59,    24,    35,    68.57,    25,    13,    12,  108.33,,,  38,    29,    21,    8,    262.50,    27,    11,    16,    68.75,    15,    8,    7,  114.29,    13,    8,    5,  160.00,-,-,-,-,,,  38,    19,    9,    10,    90.00,    9,    6,    3,    200.00,    5,-,    5,   -,    9,    8,    1,  800.00,    2,    1,    1,  100.00,,,  38,    1,    1,   -,-,    4,    3,    1,  300.00,    9,    8,    1,  800.00,    3,    2,    1, 200.00,    5,    4,    1, 400.00,,,  38,    3,    2,    1,  200．00,    1,-,    1,-,    3,-,    3,-,    17,    9,    8,  112.50,    1,-,    1,-,,,  38,    1,    1,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,    2,    2,-,-,,,  38,    1,-,    1,-,      2,-,    2,-,    1,-,    1,-,-,-,-,-,    1,-,1,-,,,  37,-,-,-,-,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,,
  39,    33 428,    20 314,    13 114,    154.90,    30 112,    18 358,    11 754,    156.19,    160,    91,    69,    1 31.88,    211,    124,    87,    142.53,,,  39,    230,    133,    97,    137.11,    429,    190,    239,    79.50,    260,    164,    96,  170.83,    240,    130,    110, 118.18,    569,    372,    197,  188.83,,,  39,    99,    59,    40,    147.50,    87,    58,    29,    200.00,    216,    150,    66,  227.27,    68,    34,    34,  100．00,    83,    55,    28,  196.43,,,  38,    44,    23,    21,    109.52,    203,    119,    84,    141.67,    42,    27,    15,  180.00,    48,    28,    20, 140.00,    23,    10,    13,    76.92,,,  39,    38,    22,    16,    137.50,    20,    10,    10,    100.00,    38,    21,    17,  123.53,    14,    9,    5,  180.00,-,-,-,-,,,  39,    31,    17,    14,    121.43,    11,    7,    4,    175.00,    9,    5,    4, 125．00,    10,    6,    4,  150.00,    9,    6,    3,  200.00,,,  39,    10,    7,    3,  233.33,    9,    5,    4,  125.00,    13,    8,    5,  160.00,    1,    1,   -,    0.00,    6,    4,    2, 200.00,,,  39,    8,    6,    2,  300.00,    1,    1,-,-,    2,    1,    1, 100.00,    19,    15,    4,  375.00,    4,    2,    2, 100．00,,,  39,    1,-,    1,-,-,-,-,-,    4,    1,    3,    33.33,    3,  2,    1,  200.00,    2,    1,    1,  100.00,,,  39,-,-,-,-,     2,-,    2,-,-,-,-,-,    1,    1,-,-,    2,    1,    1,  100.00,,,  38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
40-44岁,    174 673,    106 946,    67 727,    157.91,    158 181,    97 236,    60 945,    159.55,    767,    459,    308,    149.03,    1 154,    667,    487,    136.96,,,40-44岁,    1 208,    630,    578,    109.00,    1 330,    628,    702,    89.46,    1 460,    857,    603,  142.12,    1 493,    859,    634, 135.49,    2 799,    1 819,    980,  185.61,,,40-44岁,    511,    306,    205,    149.27,    415,    305,    110,    277.27,    1 083,681,  402,  169.40,    400,    243,    157,  154.78,    440,    275,    165,  166.67,,,  39,    48,    28,    20,    140.00,    205,    131,    74．,    177.03,    43,    22,    21,  104.76,    46,    24,    22, 109.09,    28,    18,    10, 180.00,,,40-44岁,    212,    133,    79,    168.35,    155,    77,    78,    98.72,    121,    53,    68,    77.94,    93,    59,    34,  173.53,    1,    1,-,-,,,40-44岁,    130,    69,    61,    113．11,    50,    33,    17,    194.12,    52,    18,    34,    52.94,    52,    33,    19,  173.68,    26,    15,    11,  136.36,,,40-44岁,    32,    12,    20,    60.00,    37,    21,    16,  131.25,    33,    21,    12,  175.00,    20,    10,    10,  100.00,    36,    24,    12, 200.00,,,40-44岁,    25,    15,    10,  150．00,    14,    7,    7,  100.00,    11,    8,    3,266.67,    74,    50,    24,  208.33,    20,    12,    8, 150．00,,,40-44岁,    1,    1,-,-,    3,  2,    1,    200．00,    4,    3,    1, 300．00,    6,    3,    3,100,    4,    3,    1,  300.00,,,40-44岁,    1,    1,-,-,    12,   7,    5,    140.00,    5,    2,    3,    66.67,    1,-,    1,-,    4,    3,    1,  300.00,,,  39,-,-,-,-,-,-,-,-,    1,    1,-,-,    3,    1,    2,  50.00,-,-,-,-,,
  40,    36 188,    22 267,    13 921,    159.95,    32 704,    20 189,    12 515,    161.32,    155,    96,    59,    162.71,    237,    143,    94,    152.13,,,  40,    259,    123,    136,    90.44,    297,    151,    146,    103.42,    332,    192,    140,  137.14,    289,    164,    125, 131.20,    556,    379,    177,  214.12,,,  40,    108,    70,    38,    184.21,    88,    61,    27,    225.93,    236,    158,    78,  202.56,    83,    57,    26,  219.23,    94,    60,    34,  176.47,,,40-44岁,    226,    129,    97,    132.99,    1 118,    664,    454,    146.26,    287,    165,    122,  135.25,    247,    140,    107, 130.84,    155,    89,    66, 134.85,,,  40,    49,    24,    25,    96.00,    29,    16,    13,    123.08,    30,    11,    19,    57.89,    27,    16,    11,  145.45,    1,    1,-,-,,,  40,    29,    15,    14,    107.14,    7,    3,    4,    75.00,    15,    6,    9,    66.67,    9,    5,    4,  125.00,    5,    3,    2,  150.00,,,  40,    9,    6,    3,  200.00,    4,    3,    1,  300.00,    7,    5,    2,  250.00,    7,    2,    5,    40.00,    12,    8,    4, 200.00,,,  40,    6,4,    2,  200.00,    6,    3,    3,  100．00,    4,    3,    1, 300.00,    13,    10,    3,  333.33,    5,    2,    3,  66.67,,,  40,    1,    1,-,-,-,-,-,-,    1,    1,-,-,    1,-,    1,-,-,-,-,-,,,  40,-,-,-,-,    3,    1,      2,    50.00,-,-,-,-,-,-,-,-,    2,    1,    1,  100.00,,,40-44岁,    4,    1,    3,    33.33,    3,    2,    1,  200.00,    3,    2,    1, 200.00,    3,    3,-,-,    1,    1,-,-,,
  41,    33 438,    20 702,    12 736,    162.55,    30 267,    18 820,    11 447,    164.41,    142,    91,    51,    178.43,    212,    132,    80,    165.00,,,  41,    249,    119,    130,    91.54,    224,    106,    118,    89.83,    270,    151,    119,  126.89,    301,    187,    114, 164.04,    577,    370,    207,  178.74,,,  41,    96,    55,    41,    134.15,    64,    52,    12,    433.33,    215,    130,    85,  152.94,    66,    43,    23,  186.96,    81,    50,    31,  161.29,,,  40,    44,    25,    19,    131.58,    216,    124,    92,    134.78,    66,    41,    25,  164.00,    61,    39,    22, 177.27,    34,    17,    17, 100.00,,,  41,    35,    25,    10,    250．00,    34,    15,    19,    78.95,    22,    12,    10,  120.00,    17,    10,    7,  142.86,-,-,-,-,,,  41,    21,    13,    8,    162.50,    7,    6,    1,    600.00,    10,    1,    9,    11.11,    13,    8,    5,  160．00,    2,    2,   -,    -,,,  41,    6,   -,    6,-,    4,   2,    2,  100.00,    5,    2,    3,  67.67,    4,    3,    1,  300.00,    6,    5,    1, 500.00,,,  41,    3,    3,-,-,    2,-,    2,-,-,-,-,-,    13,    8,    5,  160.00,    3,    3,-,-,,,  41,-,-,-,-,    1,-,    1,-,-,-,-,-,    3,    2,    1,  200.00,    2,    1,    1,  100.00,,,  41,    1,    1,-,-,    2,    1,    1,    100.00,    1,-,    1,-,-,-,-,-,-,-,-,-,,,  40,    1,-,    1,-,    1,    1,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,
  42,    34 497,    21 158,    13 339,    158.62,    31 312,    19 248,    12 064,    159.55,    164,    87,    77,    112.99,    220,    123,    97,    126.80,,,  42,    226,    133,    93,    143.01,    201,    96,    105,    91.43,    308,    182,    126,  144.44,    301,    175,    126, 138.89,    524,    344,    180,  191.11,,,  42,    95,    59,    36,    163.89,    99,    70,    29,    241.38,    201,    128,    73,  175.34,    78,    50,    28,  178.57,    84,    51,    33,  154.55,,,  41,    50,    29,    21,    138.10,    245,    150,    95,    157.89,    69,    40,    29,  137.93,    46,    25,    21, 119.05,    29,    17,    12, 141.67,,,  42,    40,    27,    13,    207.69,    34,    13,    21,    61.90,    17,    8,    9,    88.89,    20,    14,    6,  233.33,-,-,-,-,,,  42,    31,    17,    14,    121.43,    8,    5,    3,    166.67,    4,    3,    1, 300.00,    11,    6,    5,  120.00,    7,    3,    4,  75．00,,,  42,    2,    1,    1,  100.00,    9,    6,    3,  200.00,    11,    6,    5,  120.00,    5,    2,    3,  67.67,    3,    3,    -,    0.00,,,  42,    2,    1,    1,  100.00,    2,    2,-,-,-,-,-,-,    17,    13,    4,  325．00,    6,    5,    1, 500.00,,,  42,-,-,-,-,    2,    2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,  42,-,-,-,-,    1,-,    1,-,    3,    2,    1,  200.00,-,-,-,-,    1,    1,-,-,,,  41,-,-,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,
  43,    34 026,    20 688,    13 338,    155.11,    30 983,    18 919,    12 064,    156.82,    158,    95,    63,    150.79,    236,    133,    103,    129.13,,,  43,    209,    111,    98,    113.27,    148,    65,    83,    78.31,    259,    156,    103,  151.46,    315,    176,    139, 126.62,    539,    336,    203,  165.52,,,  43,    113,    69,    44,    156.82,    74,    62,    12,    516.67,    189,    117,    72,  162.50,    81,    44,    37,  118.92,    83,    55,    28,  196.43,,,  42,    50,    32,    18,    177.78,    240,    146,    94,    155.32,    51,    31,    20,  155.00,    47,    28,    19, 147.37,    27,    16,    11, 145.45,,,  43,    32,    18,    14,    128.57,    26,    11,    1 5,    73.33,    17,    10,    7,  142.86,    14,    6,    8,    75.00,-,-,-,-,,,  43,    19,    9,    10,    90.00,    12,    8,    4,    200.00,    8,2,    6,  33.33,    13,    10,    3,  333.33,    4,    3,    1,  300.00,,,  43,    8,   2,    6,    33.33,    7,    4,    3,  133.33,    5,    4,    1,  400.00,    3,    3,    -,    0.00,    9,    4,    5,  80.00,,,  43,    8,    4,    4,  100.00,    2,    1,    1,  100．00,    3,    2,    1, 200.00,    21,    13,    8,  162.50,    2,-,    2,-,,,  43,-,-,-,-,-,-,-,-,-,-,-,-,    2,    1,    1,  100.00,    1,    1,-,-,,,  43,-,-,-,-,    2,    2,-,-,-,-,-,-,-,-,-,-,    1,    1,-,-,,,  42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,    1,    1,-,-,,
  44,    36 524,    22 131,    14 393,    153.76,    32 915,    20 060,    12 855,    156.05,    148,    90,    58,    155.17,    249,    136,    113,    120.35,,,  44,    265,    144,    121,    119.01,    460,    210,    250,    84.00,    291,    176,    115,  153.04,    287,    157,    130, 120.77,    603,    390,    213,  183.10,,,  44,    99,    53,    46,    115.22,    90,    60,    30,    200.00,    242,    148,    94,  157.45,    92,    49,    43,  113.95,    98,    59,    39,  151.28,,,  43,    42,    17,    25,    68.00,    222,    128,    94,    136.17,    55,    29,    26,  111.54,    45,    25,    20, 125．00,    24,    14,    10, 140．00,,,  44,    56,    39,    17,    229.41,    32,    22,    10,    220.00,    35,    12,    23,    52.17,    1 5,    13,    2,  650.00,-,-,-,-,,,  44,    30,    15,    15,    100.00,    16,    11,    5,    220.00,    15,    6,    9,  66.67,    6,    4,    2,  200．00,    8,    4,    4,  100.00,,,  44,    7,    3,    4,    75.00,    13,    6,   7,    85.71,    5,    4,    1,  400.00,    1,-,    1,    0.00,    6,    4,    2, 200.00,,,  44,    6,    3,    3,  100．00,    2,    1,    1,  100．00,    4,    3,    1, 300.00,    10,    6,    4,  150.00,    4,    2,    2, 100.00,,,  44,-,-,-,-,-,-,-,-,    3,    2,    1, 200.00,-,-,-,-,    1,    1,-,-,,,  44,-,-,-,-,    4,    3,    1,    300.00,    1,-,    1,-,    1,-,    1,-,-,-,-,-,,,  43,    3,    1,    2,    50.00,    1,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
45-49岁,    212 186,    130 467,    81 719,    159.65,    191 766,    118 234,    73 532,    160.79,    1 068,    665,    403,    165.01,    1 442,    841,    601,    1 39.93,,,45-49岁,    1 489,    848,    641,    132.29,    1 732,    857,    875,    97.94,    1 694,    1 006,    688,  146.22,    1 952,    1 140,    812, 140.39,    3 312,    2 094,    1 218,  171.92,,,45-49岁,    751,    482,    269,    179.18,    557,    374,    183,    204.37,    1 343,    843,    500,  168.60,    497,    297,    200,  148.50,    528,    348,    180,  193.33,,,  44,    40,    26,    14,    185.71,    195,    116,    79,    146.84,    46,    24,    22,  109.09,    48,    23,    25,    92.00,    41,    25,    16, 156.25,,,45-49岁,    261,    188,    73,    257.53,    169,    86,    83,    103.61,    140,    78,    62,  125.81,    112,    74,    38,  194.74,-,-,-,-,,,45-49岁,    146,    83,    63,    131.75,    69,    49,    20,    245.00,    80,    35,    45,  77.78,    67,    38,    29,  131.03,    46,    28,    18,  155.56,,,45-49岁,    30,    17,    13,    130.77,    40,    27,    13,  207.69,    42,    27,    15,  180.00,    17,14,    3,  467.67,    48,    32,    16, 200.00,,,45-49岁,    22,    18,    4,  450.00,    13,    8,    5,  160.00,    15,    9,    6, 150.00,    117,    70,    47,  148.94,    22,    14,    8, 175．00,,,45-49岁,    8,    4,    4,    100.00,    4,2,   2,    100．00,    8,    4,    4, 100.00,    10,    5,    5,  100．00,    2,     2,-,-,,,45-49岁,-,-,-,-,    6,    5,    1,    500.00,    4,    3,    1,  300．00,    4,    2,  2,  100．00,-,-,-,-,,,  44,-,-,-,-,    1,-,    1,-,    1,-,    1,-,    3,    3,-,-,-,-,-,-,,
