地   区   别,合计,本县、市、区,本省外县、市、区,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,港澳台或国外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,,,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63岁,33777,18097,15680,3259,2645,614,1018,851,167,171,131,40,9,3,6,11926,6439,5487,1163,291,872,4881,1637,3244,6617,3160,3457,4733,2940,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64岁,33246,17506,15740,2915,2364,551,890,739,151,136,110,26,8,4,4,11755,6324,5431,1081,273,808,4985,1641,3344,6775,3157,3618,4701,2894,1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65岁及以上,304745,143116,161629,12653,10039,2614,4125,3381,744,749,535,214,134,63,71,118115,58953,59162,7205,1745,5460,47272,15759,31513,77209,32014,45195,37283,20627,16656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—6a    全国按现住地、迁出地类型、受教育程度分的人口(省内),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地   区   别,总            计,,,,,未     上     过     学,,,,,扫       盲       班,,,,,小            学,,,,,初            中,,,,,高            中,,,,,中            专,,,,,大     学     专     科,,,,,大     学     本     科,,,,,研       究       生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合    计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
合计,8811027,2212352,961952,2336211,3300512,278096,113626,18503,76692,69275,46471,16848,3431,12428,13764,1618172,574687,131672,519225,392588,2954548,874437,261430,983791,834890,1404525,259925,173813,316202,654585,1111798,224799,181129,253642,452228,850840,100519,127618,110413,512290,517739,46806,62777,63124,345032,28838,705,1579,694,25860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京市,163491,12946,7856,15955,126734,3280,445,126,441,2268,423,28,13,31,351,15789,1845,768,1949,11227,36412,5096,1647,5887,23782,30647,2197,1447,2822,24181,19134,2042,1570,3143,12379,24468,881,1333,1162,21092,28116,376,891,490,26359,5222,36,61,30,5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天津市,144383,11056,3377,8325,121625,4257,191,73,214,3779,684,13,10,9,652,17720,1518,359,1193,14650,39338,3609,795,2917,32017,28429,2437,464,1227,24301,23292,2094,895,1799,18504,17675,749,495,647,15784,12135,443,281,316,11095,853,2,5,3,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河北省,380063,110270,24431,105976,139386,5722,2016,264,1412,2030,1474,483,63,336,592,50747,18248,2627,14627,15245,117099,41255,5725,36710,33409,84343,25879,5339,23920,29205,58047,12981,5554,16606,22906,41306,6369,3246,8989,22702,20700,2983,1585,3334,12798,625,56,28,42,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山西省,205712,73104,14861,42196,75551,4809,2166,232,1048,1363,706,356,37,133,180,34604,16237,1842,7551,8974,77990,34601,4542,18697,20150,26440,6405,2229,4095,13711,31513,9078,2982,6934,12519,19036,2785,2006,2368,11877,10216,1450,972,1346,6448,398,26,19,24,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内蒙古自治区,248980,96871,24563,24678,102868,13910,8354,839,1686,3031,1009,521,61,134,293,49257,26676,3189,5952,13440,85808,38371,7557,9511,30369,42135,12187,4672,3431,21845,26585,6719,4136,2398,13332,20032,2703,2678,1055,13596,9979,1327,1418,506,6728,265,13,13,5,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
辽宁省,385218,54316,21507,56685,252710,9196,1731,423,1530,5512,940,77,45,112,706,58595,13179,2970,12873,29573,147556,28416,8167,29269,81704,53847,3640,2709,3782,43716,34244,3312,2575,4207,24150,46699,2390,2695,3023,38591,32425,1557,1875,1872,27121,1716,14,48,17,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吉林省,209204,39812,19247,24915,125230,6490,1858,579,1043,3010,703,165,66,104,368,35818,11599,2710,6940,14569,67726,16673,6207,10386,34460,39746,4733,3944,2814,28255,21395,2489,2437,1726,14743,20187,1282,1802,966,16137,16471,1001,1479,926,13065,668,12,23,10,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黑龙江省,303210,66933,29249,35978,171050,11763,4262,975,2223,4303,785,209,70,117,389,58213,22209,4554,11640,19810,105124,28597,10388,15029,51110,50772,6327,5331,3087,36027,25637,2677,3414,1952,17594,30169,1696,2872,1109,24492,19934,938,1611,812,16573,813,18,34,9,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上海市,300829,7343,19559,28656,245271,8303,254,354,882,6813,3064,52,97,170,2745,32226,1097,2154,4046,24929,87872,3143,5073,11449,68207,65529,1159,3860,5371,55139,35253,987,3472,4056,26738,35190,405,2566,1547,30672,30525,242,1897,1118,27268,2867,4,86,17,2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江苏省,558779,115950,73939,170959,197931,13592,4159,994,4186,4253,3261,837,293,977,1154,78855,22094,7794,26013,22954,188527,52745,17893,71980,45909,106891,17167,15260,33436,41028,62825,8618,12817,16526,24864,60832,6239,11198,10229,33166,41732,4043,7434,7524,22731,2264,48,256,88,1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浙江省,434396,104937,54427,168824,106208,14012,5185,883,5314,2630,4283,1532,317,1702,732,94867,31666,7841,39990,15370,152742,43700,13056,68548,27438,70620,12624,10249,27306,20441,40344,6084,9245,13479,11536,34747,2748,8284,7799,15916,21555,1369,4425,4638,11123,1226,29,127,48,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
安徽省,305411,94507,31516,76451,102937,12578,5616,767,3548,2647,2063,902,134,676,351,59341,23357,4244,18214,13526,96736,32751,8954,27422,27609,51274,15186,5579,12177,18332,39389,9784,5853,7819,15933,27334,4376,4013,3832,15113,16234,2489,1947,2744,9054,462,46,25,19,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福建省,300766,53092,33967,131200,82507,8148,1985,583,4045,1535,1984,538,152,939,355,72307,17346,5170,37664,12127,104754,21382,8675,54411,20286,34011,4057,4696,10715,14543,39835,4983,7498,14625,12729,25123,2147,4917,5933,12126,13990,643,2216,2843,8288,614,11,60,25,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
江西省,235647,91995,34214,51303,58135,6988,3629,625,1650,1084,1644,885,125,417,217,57364,29420,5133,15412,7399,77199,32891,10131,19358,14819,32844,9546,5974,5394,11930,29553,9485,6189,5514,8365,18707,3867,4134,2045,8661,11084,2241,1858,1502,5483,264,31,45,11,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山东省,605744,111063,49172,258313,187196,13984,3767,788,6179,3250,1799,509,123,763,404,80717,20880,5635,35681,18521,213027,47598,13928,109952,41549,99788,16231,8661,42242,32654,97714,13266,10201,38844,35403,59934,6124,6297,14443,33070,37363,2633,3425,10086,21219,1418,55,114,123,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
河南省,427541,173076,31362,81108,141995,9800,5106,498,1787,2409,1575,803,105,284,383,66153,33462,3821,13212,15658,157420,79488,8666,36752,32514,60224,17031,5605,8751,28837,60561,22136,5915,11428,21082,49591,10517,4824,6232,28018,21525,4461,1899,2631,12534,692,72,29,31,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湖北省,391704,88580,47808,115752,139564,12262,4309,990,4735,2228,1860,557,163,617,523,70705,22752,6258,27410,14285,123545,36124,12409,44736,30276,70199,12055,10070,20246,27828,46346,7031,7933,9077,22305,36361,3231,5973,3997,23160,28804,2472,3940,4882,17510,1622,49,72,52,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
湖南省,340561,130085,49104,68840,92532,6027,3151,552,1250,1074,1211,582,128,245,256,62682,31117,6491,14377,10697,113921,53372,12322,27827,20400,46396,13549,8463,6883,17501,52440,16881,9801,10538,15220,38645,8124,7684,5460,17377,18460,3243,3565,2235,9417,779,66,98,25,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广东省,837929,73592,121459,373033,269845,18906,1703,2054,10307,4842,2402,179,315,1045,863,150197,13815,17588,81140,37654,346488,43249,37646,194688,70905,138985,8657,23870,47018,59440,82176,3814,20391,26255,31716,62177,1339,13939,9006,37893,34027,829,5534,3538,24126,2571,7,122,36,2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广西壮族自治区,270859,80005,41332,84052,65470,6137,2469,626,2042,1000,1063,415,118,322,208,61925,24653,6095,23205,7972,90689,30329,10604,34319,15437,30710,6080,6071,6517,12042,44847,10743,9908,12129,12067,24427,4058,5845,4062,10462,10741,1249,2023,1450,6019,320,9,42,6,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
海南省,43918,7256,10148,17777,8737,1336,352,222,638,124,125,27,22,53,23,8067,1767,1346,3973,981,15008,2842,2603,7729,1834,7425,962,2131,2304,2028,6569,897,2053,2127,1492,3553,293,1133,647,1480,1770,115,626,302,727,65,1,12,4,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重庆市,180387,41331,24968,57259,56829,6029,2037,524,2345,1123,1027,254,108,328,337,44037,14110,4320,18104,7503,61135,15379,7293,24231,14232,23804,3253,4173,4420,11958,20573,4079,4126,5311,7057,15828,1717,3297,1990,8824,7608,500,1096,525,5487,346,2,31,5,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四川省,519081,178469,70679,141987,127946,18771,10288,1332,4956,2195,3840,1817,352,1029,642,121888,52534,11537,41165,16652,169651,64165,19135,58220,28131,80946,23937,13492,20075,23442,59877,16616,12824,10946,19491,41211,6611,8888,3904,21808,21604,2469,3037,1668,14430,1293,32,82,24,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
贵州省,176295,48988,21926,60390,44991,14061,6527,675,5734,1125,1743,841,83,674,145,52068,19682,3542,22098,6746,44359,11663,5124,16143,11429,17201,3016,3137,4565,6483,26228,4996,5212,7978,8042,13025,1479,2761,2016,6769,7521,783,1377,1177,4184,89,1,15,5,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
云南省,260486,117055,41743,59500,42188,15857,10717,918,3333,889,2715,1757,186,612,160,73326,42924,6175,18600,5627,69645,32188,9537,18941,8979,27087,8366,6396,5579,6746,41094,14651,10635,8195,7613,19429,4588,5166,2860,6815,10937,1849,2654,1363,5071,396,15,76,17,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
西藏自治区,6516,3261,1025,569,1661,1676,1206,161,182,127,166,120,13,23,10,1668,1056,205,183,224,761,323,142,60,236,415,125,93,12,185,1185,323,228,75,559,397,78,93,19,207,247,30,89,15,113,1,          ,1,          ,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陕西省,200147,69099,20656,45823,64569,5899,3245,302,1633,719,1005,456,60,263,226,32530,15252,2367,8533,6378,63962,28111,4954,18370,12527,29348,6947,3798,4784,13819,28515,8509,4204,6648,9154,22542,4133,3185,3104,12120,15738,2414,1749,2474,9101,608,32,37,14,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甘肃省,149245,69616,12073,12189,55367,10206,7464,321,955,1466,1014,661,43,101,209,29312,17963,1486,2981,6882,40706,20820,2818,4167,12901,23606,8026,2384,1388,11808,21877,9412,2536,1243,8686,14906,3810,1773,888,8435,7413,1446,699,466,4802,205,14,13,          ,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
青海省,37102,15355,4676,3145,13926,4408,3138,242,477,551,456,339,23,50,44,8148,4393,686,849,2220,9328,3669,1072,1008,3579,5796,1888,839,333,2736,4035,912,940,151,2032,3110,606,572,115,1817,1807,409,301,162,935,14,1,1,          ,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
宁夏回族自治区,50416,26655,4836,4094,14831,4389,3519,133,380,357,805,624,40,95,46,11923,8458,632,1140,1693,15526,8809,1306,1612,3799,6291,2053,884,384,2970,5354,1960,893,257,2244,3654,774,568,119,2193,2436,457,380,106,1493,38,1,          ,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新疆维吾尔自治区,137007,45734,16272,10279,64722,5300,2777,448,537,1538,642,309,66,67,200,27123,13378,2133,2510,9102,34494,13078,3061,3462,14893,18776,4205,1993,1124,11454,25361,7240,4692,1656,11773,20545,4400,3381,847,11917,4642,345,494,73,3730,124,2,4,3,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表7—6b    全国按现住地、迁出地类型、受教育程度分的人口(省外),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,单位:人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地   区   别,总            计,,,,,未     上     过     学,,,,,扫       盲       班,,,,,小            学,,,,,初            中,,,,,高            中,,,,,中            专,,,,,大     学     专     科,,,,,大     学     本     科,,,,,研       究       生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,合    计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,小计,乡,镇的居委会,镇的村委会,街道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
